user_id,name,gender,age,email,phone_number,location_id,preferred_services,preferred_time_slots,booking_history_count,cancellation_rate,average_rating_given,wallet_balance,last_booking_date,subscription_status,feedback_score,Total_Bookings,First_Booking_Date,Last_Booking_Date,Days_Since_Last_Booking,Avg_Booking_Gap,Service_Types_Used,Preferred_Service_Type,Total_Spend,Avg_Spend_Per_Booking,Last_Spend_Amount,Discount_Usage_Frequency,Cancellation_Count,Reschedule_Count,No_Show_Count,High-Value_Customer,App_Logins_Per_Month,Total_App_Logins,Browsing_History_Depth,Search_Queries_Performed,Click-Through-Rate (CTR),Referral_Usage,Social_Media_Engagement,Time_Spent_on_Platform (min),Feedback_Score,Last_Feedback_Score,Negative_Reviews_Count,Complaints_Raised,Issue_Resolution_Time,Customer_Support_Contacts,Inactive_Days,Booking_Frequency_Change,Spend_Change_Rate,Service_Type_Change,Unsubscribed_Notifications,Downgrade_Service_Usage,Churn_Label
220,Jennifer Avalos,none,47,jennifer.avalos@company.com,917159527327,15,electrical,Night,49,0.56,4.1,4942.48,2024-06-06,0,1.1,49,2012-04-15,2024-05-27,309,45.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",8,153469.06,3132.0216326530613,4837.61,1.0,20,0,0,1,3,36,2,30,0.07668685645784862,1,17,95,1.1,2.3153939416724936,9,1,2.071052245547423,1,309,-0.3208448773309258,0.2957812798605445,None,1,1,1
221,Ruth Nava,female,58,ruth.nava@gmail.com,919404405332,11,cleaning,Afternoon,26,0.67,2.1,1853.7,2024-05-15,1,8.7,26,2012-03-14,2022-08-07,968,12.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,71948.11,2767.235,3260.98,1.0,11,0,0,1,15,180,8,24,0.21668597010009177,4,10,17,8.7,3.087927766162513,6,2,3.5301976250624705,2,968,-0.1506733519130966,0.39891870151539566,None,0,1,1
222,Kimberly Plumber,female,21,kimberly.plumber@gmail.com,916177833160,21,cleaning,Night,7,0.47,2.1,611.65,2024-04-18,0,8.1,7,2013-02-28,2023-03-28,735,-252.0,"[2, 5, 6, 7, 8, 10]",5,22404.9,3200.7000000000003,4406.69,1.0,2,0,0,1,7,84,5,11,0.19387810826446697,4,13,15,8.1,2.4374543365059886,6,0,1.1784922511935538,16,735,0.17282488869451218,0.386610634109704,Repair,0,1,1
223,Georgina Trevino,female,36,georgina.trevino@gmail.com,918016605134,8,plumbing,Evening,29,0.92,4.1,2308.08,2024-08-07,1,1.8,29,2012-04-08,2024-07-26,249,62.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",4,101459.75,3498.612068965517,4355.07,1.0,6,0,0,1,16,192,4,9,0.18038413948439277,2,4,43,1.8,1.5837116681567878,3,2,4.349153965079639,11,249,0.30306181807172516,-0.08045630569036155,Beauty,0,0,1
224,Lucille Merkle,female,65,lucille.merkle@outlook.com,916086044735,45,carpentry,Morning,34,0.38,4.4,4809.69,2025-03-10,0,5.2,34,2012-08-31,2024-04-23,343,88.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,93481.41,2749.453235294118,5053.62,1.0,12,0,0,1,11,132,3,4,0.1915817367902409,1,5,52,5.2,3.147841442521904,3,3,1.3884094710224069,16,343,0.40282789693150434,-0.10736713039011836,Beauty,1,0,1
225,Carol Tinkham,none,35,carol.tinkham@gmail.com,917896814972,32,painting,Morning,2,0.1,4.8,938.91,2024-09-24,1,9.0,2,2019-08-11,2024-12-09,113,-1947.0,[10],10,6205.110000000001,3102.5550000000003,5253.72,1.0,0,0,0,1,8,96,3,10,0.06515200320122708,0,11,47,9.0,3.1503393884494297,8,3,3.0122860284063666,4,113,0.3795798716271134,-0.4663637553702702,Repair,0,0,0
226,Jennifer Ladner,female,29,jennifer.ladner@gmail.com,918162288182,22,electrical,Night,39,0.89,2.2,422.25,2025-02-04,0,6.8,39,2012-05-03,2024-09-27,186,11.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,107123.31,2746.7515384615385,2678.04,1.0,16,0,0,1,4,48,1,11,0.014449441863441447,3,3,68,6.8,3.536641390391349,2,0,3.2170975216011213,4,186,-0.33670956682309316,-0.10809108633200326,Home Cleaning,1,1,1
227,Sandra Young,none,44,sandra.young@company.com,918352024273,47,plumbing,Afternoon,3,0.48,2.8,3044.96,2025-03-18,0,1.1,3,2017-01-03,2023-03-20,743,137.0,"[1, 3, 9]",1,5234.87,1744.9566666666667,2543.27,1.0,0,0,0,1,18,216,5,25,0.2761294612689394,2,13,65,1.1,4.2422959203642066,3,0,7.823063146085736,19,743,0.202237747495837,-0.12228936501433163,None,0,0,1
228,Robert George,male,29,robert.george@outlook.com,917770086170,15,plumbing,Evening,14,0.15,3.4,530.78,2024-12-10,1,9.0,14,2012-10-10,2023-07-23,618,-108.0,"[2, 4, 6, 8, 9, 10]",6,47860.56,3418.6114285714284,4867.27,1.0,4,0,0,1,19,228,8,11,0.12190093989340464,0,9,45,9.0,2.9659222189669796,4,3,3.565697727040682,0,618,0.2356691892594206,0.27096607780910587,Beauty,0,1,1
229,Aaron Dunn,none,51,aaron.dunn@company.com,916188404547,12,beauty,Afternoon,21,0.06,1.3,3250.06,2024-07-14,0,7.9,21,2012-03-02,2024-07-31,244,48.0,"[1, 2, 3, 4, 6, 7, 8, 10]",6,68390.66,3256.6980952380954,2211.82,1.0,6,0,0,1,5,60,4,36,0.16120030817294623,1,10,59,7.9,1.9513380591672584,1,4,6.602912851403226,6,244,0.19491796217365265,-0.2646664317225066,None,0,0,1
230,Patricia Pittman,female,35,patricia.pittman@outlook.com,916723097874,44,cleaning,Morning,37,0.1,2.9,2647.75,2025-02-06,0,9.7,37,2012-06-27,2024-05-15,321,-66.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",7,105260.8,2844.886486486487,2373.86,1.0,14,0,0,1,17,204,3,17,0.366815045216894,2,7,37,9.7,3.3520043347458226,3,3,4.096601897766803,2,321,-0.11980499228077857,-0.07253933218559383,Beauty,0,1,1
231,Ronnie Stauffer,male,50,ronnie.stauffer@outlook.com,916824361924,22,beauty,Evening,43,0.09,2.3,4897.08,2024-11-09,1,7.7,43,2012-05-21,2024-11-10,142,-21.0,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",5,135941.36000000002,3161.4269767441865,4396.47,1.0,14,0,0,1,9,108,4,8,0.19992748459174878,2,1,85,7.7,1.6529836647014413,8,3,7.211378786358418,6,142,0.3167787876480417,0.38062126873375324,Beauty,0,0,0
232,Linda Pelaez,female,29,linda.pelaez@yahoo.com,916459443967,44,electrical,Afternoon,25,0.92,2.0,671.52,2024-12-29,1,5.5,25,2014-01-09,2024-03-18,379,-90.0,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",10,81957.45999999999,3278.2983999999997,3782.36,1.0,6,0,0,1,9,108,1,37,0.27565543519651325,0,16,9,5.5,1.9272449422126403,9,0,4.844100692913534,1,379,0.07534714979389112,0.15625472130226814,Home Cleaning,0,1,1
233,Anna Broyles,female,63,anna.broyles@yahoo.com,919814342065,52,beauty,Evening,35,0.32,1.9,211.39,2024-06-28,0,8.1,35,2012-04-17,2024-10-23,160,-48.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,103894.06,2968.401714285714,2742.87,1.0,10,0,0,1,3,36,6,46,0.3694471892650451,0,8,87,8.1,4.010634301207934,5,3,9.259362793347343,15,160,0.4231579654934007,-0.04564692243891255,Beauty,1,1,1
234,Antonia Mcrae,female,45,antonia.mcrae@yahoo.com,919537692605,17,cleaning,Afternoon,11,0.74,1.5,2834.59,2025-02-22,0,5.8,11,2012-10-02,2023-07-13,628,-58.0,"[1, 3, 5, 7, 8, 10]",5,23389.370000000003,2126.306363636364,3259.92,1.0,6,0,0,1,6,72,3,9,0.15770765828631347,1,9,45,5.8,2.0888623392949794,3,1,7.208230087040029,18,628,-0.4374233204934611,0.4690635855443577,Home Cleaning,0,0,1
235,Bonnie Martinez,female,49,bonnie.martinez@gmail.com,919357402540,46,carpentry,Morning,20,0.13,4.1,2644.88,2024-04-04,0,2.9,20,2012-09-18,2024-12-07,115,-203.0,"[1, 2, 5, 7, 8, 10]",2,61755.880000000005,3087.7940000000003,791.91,1.0,5,0,0,1,2,24,7,10,0.019652997200752392,0,0,16,2.9,1.7458917807120402,9,3,2.3830984734279475,4,115,0.1028079142144589,-0.1486064425478456,Home Cleaning,0,1,0
236,James Brooks,none,46,james.brooks@gmail.com,918889897890,15,painting,Morning,25,0.57,1.6,1629.15,2025-03-01,0,7.1,25,2012-05-27,2023-06-07,664,-70.0,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",4,72574.11,2902.9644,4561.27,1.0,6,0,0,1,5,60,4,13,0.12390288527081798,0,3,30,7.1,1.426893055889126,5,0,6.02765678183997,11,664,-0.20025471475137357,-0.08998047480787108,None,1,0,1
237,Sylvia Etheridge,female,47,sylvia.etheridge@company.com,918250648220,2,carpentry,Morning,38,0.32,2.8,1536.79,2024-05-06,1,9.4,38,2012-01-18,2024-11-11,141,-5.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,127377.44,3352.037894736842,5307.45,1.0,19,0,0,1,9,108,3,31,0.3994634127632181,1,2,59,9.4,3.373008064428782,1,4,6.521507972294053,0,141,0.11905289461146418,0.29970982914448696,Repair,0,1,0
238,Charles Baker,male,38,charles.baker@company.com,916881805110,8,cleaning,Night,32,0.13,2.2,3634.92,2024-12-03,0,3.5,32,2012-03-23,2024-08-02,242,-35.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,92386.42,2887.075625,2108.05,1.0,15,0,0,1,17,204,2,14,0.14206121745408212,0,14,91,3.5,3.5731879791412773,1,1,3.641949274825964,10,242,-0.4157660898812092,-0.361095990844576,Beauty,1,0,1
239,Julie Berman,female,51,julie.berman@yahoo.com,919913633498,34,electrical,Night,41,0.71,2.8,1749.01,2024-11-30,0,7.1,41,2012-07-23,2024-12-04,118,-58.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",9,125114.41,3051.5709756097563,5739.3,1.0,19,0,0,1,8,96,7,34,0.09769001298503725,2,3,83,7.1,4.135588925112974,0,0,3.9576303301253906,12,118,0.3615594125769108,0.4796132197823262,Repair,1,0,0
240,Foster King,none,33,foster.king@company.com,919186411232,45,carpentry,Afternoon,30,0.23,3.6,4159.62,2024-10-10,1,9.7,30,2012-06-04,2024-03-22,375,-29.0,"[2, 3, 5, 6, 7, 8, 9, 10]",7,79912.81,2663.760333333333,4419.12,1.0,9,0,0,1,3,36,9,29,0.05224633341426203,4,15,83,9.7,4.865231294867424,9,0,3.5349841132110753,19,375,0.4276917749367347,0.24291811122464002,None,1,1,1
241,Sonia Malaspina,female,63,sonia.malaspina@yahoo.com,918079364202,44,electrical,Evening,31,0.65,4.4,1016.77,2024-06-19,0,5.1,31,2012-07-25,2024-05-01,335,-106.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,83856.25,2705.0403225806454,2606.4,1.0,9,0,0,1,5,60,4,25,0.4696760199123413,1,12,50,5.1,3.8128585002686193,5,0,7.731808760586297,10,335,-0.44439999836970623,-0.15332293953369125,Home Cleaning,0,1,1
242,Ray Johnson,male,56,ray.johnson@outlook.com,916095212731,10,carpentry,Afternoon,18,0.93,3.1,4039.92,2024-07-19,1,3.6,18,2014-06-06,2024-03-06,391,-34.0,"[1, 2, 4, 6, 8, 9, 10]",6,53951.6,2997.311111111111,3244.34,1.0,4,0,0,1,8,96,7,31,0.4061821926114587,1,1,40,3.6,4.546540869027509,7,2,5.952152400372552,1,391,0.15718665198680581,-0.4180099342133239,None,0,0,1
243,Jason Griess,none,45,jason.griess@outlook.com,918856300812,52,beauty,Evening,22,0.61,4.7,4485.34,2024-11-26,0,5.0,22,2014-02-08,2023-05-27,675,84.0,"[1, 2, 3, 5, 6, 10]",3,73674.37,3348.8349999999996,5314.73,1.0,12,0,0,1,4,48,6,45,0.19802974414461427,0,14,54,5.0,4.741097909395982,9,2,6.879066428026084,7,675,0.1785646309307316,-0.29684421193151944,Home Cleaning,1,1,1
244,Opal Valles,female,45,opal.valles@outlook.com,918443541114,39,cleaning,Evening,21,0.78,1.6,3254.84,2024-12-25,1,9.0,21,2012-05-18,2024-01-30,427,-104.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1,56675.23,2698.8204761904763,3654.16,1.0,5,0,0,1,6,72,9,9,0.3614365225009569,0,14,47,9.0,3.3553278804890896,6,0,8.678980224408734,7,427,0.310014211929291,-0.2022779491710428,Home Cleaning,1,0,1
245,Jacqueline Sabir,female,40,jacqueline.sabir@gmail.com,917773719718,8,beauty,Afternoon,37,0.26,3.3,1033.19,2024-06-05,1,9.7,37,2013-08-20,2024-08-14,230,34.0,"[1, 4, 5, 6, 7, 8, 9, 10]",10,115596.54,3124.2308108108105,1555.2,1.0,4,0,0,1,5,60,7,31,0.23718266830846962,0,14,46,9.7,2.4095496892171893,7,3,9.21608086625806,2,230,0.35639448055236245,-0.06841747555598554,Beauty,1,0,1
246,Dorothy Richardson,female,33,dorothy.richardson@gmail.com,917422729606,31,beauty,Evening,13,0.12,1.4,4795.1,2024-06-15,0,5.7,13,2012-12-04,2021-09-05,1304,-191.0,"[1, 2, 3, 5, 7, 9]",5,43185.61,3321.9700000000003,1991.56,1.0,4,0,0,1,1,12,9,49,0.3382352526856546,1,3,58,5.7,4.707391117130968,9,3,8.43864979086634,10,1304,0.46503320043443064,-0.22081845241631026,None,0,1,1
247,Judy Mcmann,none,25,judy.mcmann@gmail.com,916722142212,33,carpentry,Night,19,0.19,3.7,496.16,2025-02-07,1,6.7,19,2012-02-14,2023-04-19,713,-16.0,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",1,51668.51,2719.395263157895,1656.05,1.0,6,0,0,1,1,12,3,39,0.21296872134968908,1,11,25,6.7,3.061493639711008,6,0,6.691846318326496,15,713,0.45083822353331326,0.03380473237467374,None,0,0,1
248,Monica Chafin,female,49,monica.chafin@yahoo.com,916402754055,30,painting,Afternoon,47,0.99,4.5,810.82,2024-08-14,1,2.1,47,2012-03-09,2024-08-15,229,-66.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,129351.63,2752.162340425532,2653.01,1.0,17,0,0,1,9,108,7,10,0.25422676673338107,4,11,65,2.1,1.9555157854592067,9,3,4.540481268037038,17,229,0.04832027945377826,0.2689690110351378,Home Cleaning,0,0,1
249,George Sapp,male,26,george.sapp@outlook.com,919271976473,33,painting,Morning,4,0.94,1.0,1368.24,2025-03-19,1,7.1,4,2012-03-18,2020-11-13,1600,-1054.0,"[5, 6, 8]",5,5544.57,1386.1425,2457.56,1.0,1,0,0,1,16,192,8,35,0.48085043483334433,1,15,38,7.1,1.3891068345824835,7,1,6.841385310611096,3,1600,0.02309718823843543,0.2612578344726546,Home Cleaning,0,0,1
250,Jeff Veno,male,38,jeff.veno@yahoo.com,918060829131,28,electrical,Evening,37,0.82,2.9,2873.3,2024-05-27,0,8.4,37,2012-03-28,2024-02-23,403,64.0,"[1, 2, 4, 5, 8, 9, 10]",4,110309.46,2981.336756756757,3191.68,1.0,10,0,0,1,6,72,9,32,0.328420484846464,2,9,87,8.4,2.743417771741145,0,3,2.56310261630881,15,403,0.34889098060193213,0.4429363408430995,Beauty,1,0,1
251,Tommy Burns,male,25,tommy.burns@outlook.com,917050911950,14,electrical,Morning,21,0.83,2.9,4991.99,2024-05-09,0,8.1,21,2012-04-18,2023-10-13,536,-2.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",4,65174.590000000004,3103.551904761905,1845.13,1.0,7,0,0,1,15,180,2,19,0.0961267763270503,4,13,47,8.1,4.559897784073975,0,0,5.78398990157419,3,536,0.23130040059899648,0.11294874319881454,Beauty,1,1,1
252,Justin Lanosga,none,47,justin.lanosga@outlook.com,917975276836,3,beauty,Morning,36,0.95,4.3,2235.27,2024-06-29,0,1.2,36,2014-10-06,2024-01-16,441,32.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",3,107887.48,2996.874444444444,3982.21,1.0,13,0,0,1,14,168,5,37,0.36721340600644153,4,11,31,1.2,4.487186087594436,3,3,3.727688759373976,18,441,-0.008827041764012944,0.3945499612857736,Beauty,0,1,1
253,Barbara Knight,female,41,barbara.knight@company.com,916862902850,10,electrical,Evening,40,0.76,1.2,1319.06,2024-08-26,0,5.1,40,2012-08-10,2024-10-20,163,81.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",9,130609.87,3265.24675,2368.68,1.0,15,0,0,1,7,84,9,2,0.11638466076814914,1,15,33,5.1,1.3476771068638094,4,4,6.86147505070927,12,163,-0.06840729322659145,-0.404436295044002,None,0,0,0
254,Doris Weaver,none,44,doris.weaver@yahoo.com,918360017593,13,plumbing,Evening,41,0.97,3.7,2669.26,2024-03-27,0,4.2,41,2012-06-24,2024-04-19,347,7.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,110432.97,2693.487073170732,3437.4,1.0,16,0,0,1,2,24,4,31,0.1893013390773132,3,16,94,4.2,1.6408265368248913,8,2,2.992836858154315,15,347,-0.4060989176577301,-0.3970397216954865,None,1,1,1
255,Arthur Hoag,male,31,arthur.hoag@outlook.com,916317767207,25,painting,Evening,24,0.78,1.7,2911.98,2024-05-14,1,3.1,24,2012-03-30,2024-02-02,424,-61.0,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",4,72111.3,3004.6375000000003,3110.93,1.0,8,0,0,1,18,216,1,49,0.19588485186566237,1,12,43,3.1,3.6822257191470507,9,0,4.384488078068266,9,424,-0.44543984465006203,0.4238639102499293,Beauty,0,0,1
256,Reuben Jones,none,51,reuben.jones@company.com,918606391359,44,painting,Evening,31,0.89,4.2,3381.97,2024-10-11,1,3.8,31,2012-07-09,2022-09-26,918,-99.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,83970.56,2708.7277419354837,1000.86,1.0,10,0,0,1,17,204,4,34,0.3239397624539234,0,4,37,3.8,2.3112242738356215,5,1,7.027796592730724,9,918,-0.21761523520985537,0.3404671123998213,Repair,0,1,1
257,Carolyn Miller,female,39,carolyn.miller@outlook.com,916724166133,8,electrical,Afternoon,22,0.31,1.2,4077.78,2025-02-16,1,8.4,22,2012-08-19,2024-07-02,273,54.0,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",5,67795.88,3081.6309090909094,4632.81,1.0,11,0,0,1,1,12,9,4,0.4902387936397935,0,5,52,8.4,1.9019524506772902,9,1,1.3617086088087365,18,273,-0.1442293184191673,0.38630846757209214,Beauty,0,1,1
258,Walter Letchworth,male,35,walter.letchworth@company.com,916116788130,28,plumbing,Morning,30,0.18,2.5,1013.72,2024-10-11,0,7.7,30,2013-01-01,2024-11-20,132,85.0,"[2, 3, 4, 5, 7, 8, 9, 10]",5,83044.9,2768.163333333333,2646.54,1.0,12,0,0,1,16,192,1,11,0.3040117873150005,0,15,52,7.7,3.4357109389494576,6,1,4.2383819286028634,10,132,-0.01035230932337905,-0.43656135940918017,Home Cleaning,1,1,1
259,Helen Walton,none,49,helen.walton@outlook.com,916720641244,10,beauty,Night,36,0.9,1.3,2976.6,2025-02-12,1,2.7,36,2012-04-15,2024-11-24,128,-4.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",6,98243.7,2728.991666666667,5020.27,1.0,11,0,0,1,4,48,9,3,0.09284089450774091,3,18,90,2.7,4.912503557330494,8,3,6.52868921096724,13,128,0.4536389628302371,-0.3271005038299337,Beauty,0,1,0
260,Veronica Rose,none,51,veronica.rose@gmail.com,919431085052,8,plumbing,Morning,45,0.94,1.2,1513.51,2024-06-15,1,6.4,45,2012-03-28,2024-08-19,225,-24.0,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",4,138961.82,3088.040444444445,3639.67,1.0,16,0,0,1,15,180,6,31,0.05277084944788868,0,8,93,6.4,3.5038814567580885,3,0,6.473480046641887,15,225,0.4979544010140383,-0.1332358267028746,Beauty,1,0,1
261,Betty Dietrick,none,50,betty.dietrick@yahoo.com,919508181354,9,plumbing,Morning,17,0.29,1.1,3278.75,2025-01-02,0,5.2,17,2012-11-30,2024-03-09,388,181.0,"[1, 2, 3, 5, 7, 8, 9, 10]",5,48353.63,2844.331176470588,1519.88,1.0,5,0,0,1,4,48,9,8,0.27347676327594966,3,0,8,5.2,4.062850454154283,3,2,9.69028489341892,5,388,0.44319213852395833,0.3277051818868403,Home Cleaning,1,1,1
262,Ramon Santistevan,male,33,ramon.santistevan@gmail.com,916749150412,20,cleaning,Afternoon,43,0.59,1.3,92.84,2025-03-01,0,6.9,43,2012-03-26,2024-12-07,115,-76.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",4,124474.69,2894.7602325581397,1994.68,1.0,11,0,0,1,12,144,8,40,0.19615298402078785,3,11,62,6.9,3.121768503386776,2,2,6.912313112597802,18,115,0.10447859114567526,0.061345606095111416,Repair,0,1,0
263,John Lewis,none,34,john.lewis@yahoo.com,918607677440,10,beauty,Afternoon,12,0.16,2.6,644.49,2024-11-16,0,7.0,12,2014-05-13,2022-10-29,885,119.0,"[1, 2, 4, 5, 6, 8, 10]",1,28754.06,2396.1716666666666,2908.14,1.0,2,0,0,1,17,204,6,7,0.34739522765657305,3,8,9,7.0,4.960776030701489,0,3,7.194530711486043,13,885,-0.23719392506129544,-0.16856616424662008,None,1,0,1
264,Prince Webster,male,40,prince.webster@yahoo.com,917669379399,29,painting,Morning,13,0.33,4.5,3303.09,2024-05-14,1,6.4,13,2013-02-07,2024-10-08,175,142.0,"[1, 2, 3, 5, 6, 7, 9, 10]",7,31023.53,2386.4253846153847,860.85,1.0,3,0,0,1,9,108,9,41,0.2562264478915162,2,2,41,6.4,3.12056043180475,7,4,5.546390587326248,13,175,-0.44382248686180137,0.31089732671156556,None,1,1,1
265,Patricia Ives,female,30,patricia.ives@company.com,916544540423,48,beauty,Evening,15,0.87,2.7,3259.61,2024-10-01,0,7.4,15,2012-06-11,2024-07-22,253,32.0,"[1, 2, 3, 4, 5, 6, 8, 10]",1,52000.369999999995,3466.691333333333,4374.66,1.0,8,0,0,1,15,180,9,33,0.4173696231334369,4,4,65,7.4,1.2138333802888681,0,3,8.62855734020927,11,253,-0.38048595249189365,0.24075917480054365,Repair,1,1,1
266,Larry Decker,male,45,larry.decker@yahoo.com,916259742862,38,electrical,Morning,10,0.05,3.0,131.5,2025-03-22,1,8.8,10,2014-02-27,2024-05-18,318,-407.0,"[1, 2, 4, 6, 8, 9, 10]",1,22683.53,2268.353,2387.9,1.0,4,0,0,1,17,204,2,18,0.27035401779266266,3,14,86,8.8,3.767137546264319,1,3,3.814146216221672,16,318,-0.004596227546122766,0.22326659213342714,None,1,0,1
267,Patricia Elwell,female,40,patricia.elwell@outlook.com,918449620032,43,painting,Night,35,0.78,2.1,658.93,2024-04-04,1,4.0,35,2012-03-03,2023-07-28,613,94.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1,116875.34,3339.2954285714286,1838.67,1.0,9,0,0,1,9,108,2,20,0.33145829385019115,4,0,24,4.0,2.975943495101589,8,0,7.251783689990893,11,613,-0.06440309513625464,-0.11937537072897297,Home Cleaning,1,1,1
268,Henry Warren,none,47,henry.warren@company.com,918516777358,37,painting,Night,38,0.52,3.5,4436.79,2025-01-21,1,1.2,38,2012-12-03,2024-11-22,130,94.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,97720.77,2571.599210526316,1631.01,1.0,14,0,0,1,6,72,5,17,0.2616137351431102,0,18,31,1.2,3.3231929429690954,1,2,9.395753681451684,4,130,-0.28561676520736023,-0.017429949329590744,Repair,0,1,0
269,Sandra Banks,none,49,sandra.banks@gmail.com,917521251399,21,plumbing,Afternoon,13,0.36,1.5,3888.37,2024-12-05,0,5.4,13,2013-02-12,2024-01-06,451,-210.0,"[1, 2, 3, 4, 10]",3,46884.59,3606.5069230769227,4945.24,1.0,5,0,0,1,8,96,6,25,0.18006684813333398,1,10,65,5.4,3.7059651367483513,9,1,4.134621202486165,17,451,-0.3163995416945693,-0.31690481451728547,Home Cleaning,1,0,1
270,Dustin Owens,male,51,dustin.owens@outlook.com,919269103263,31,plumbing,Evening,46,0.32,3.1,3918.03,2024-12-31,0,4.6,46,2012-03-15,2024-10-10,173,-1.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",2,150925.8,3280.9956521739127,4289.25,1.0,15,0,0,1,12,144,5,4,0.29548742858934907,1,5,68,4.6,1.0231419414888072,5,3,7.443857343253198,19,173,-0.4295749742520415,0.2971593328554133,Home Cleaning,0,0,0
271,Scott Schreyer,male,63,scott.schreyer@company.com,919557533423,9,beauty,Afternoon,49,0.51,1.0,4037.86,2024-09-16,0,9.3,49,2012-11-13,2024-10-03,180,-41.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",3,142208.15,2902.2071428571426,5442.19,1.0,10,0,0,1,1,12,2,31,0.3751515895714146,1,9,81,9.3,1.1535778920995825,0,1,6.937960074190353,15,180,0.11901316898797687,0.45270252630511565,None,0,1,0
272,Genevieve May,female,56,genevieve.may@yahoo.com,916310501323,36,carpentry,Morning,30,0.45,4.8,1804.81,2024-10-25,0,4.1,30,2012-02-06,2024-04-24,342,29.0,"[2, 3, 4, 5, 6, 8, 9, 10]",3,100119.56,3337.3186666666666,3676.65,1.0,4,0,0,1,16,192,5,34,0.010131316112291436,2,13,54,4.1,3.594668568852935,9,4,1.5904515882678654,16,342,0.3921405959997608,0.4935290431312708,Home Cleaning,0,0,1
273,John Evans,male,52,john.evans@gmail.com,917995414003,8,beauty,Afternoon,11,0.07,4.9,2230.26,2025-02-24,0,4.5,11,2013-09-13,2023-10-06,543,14.0,"[2, 4, 6, 7, 8, 9, 10]",4,37878.23,3443.475454545455,4436.01,1.0,3,0,0,1,1,12,2,20,0.3272502263194351,0,5,75,4.5,4.327491406163734,1,4,1.4582583715160689,18,543,0.24893401783947522,0.21844521211861712,Beauty,1,0,1
274,Alejandro Perry,male,61,alejandro.perry@gmail.com,918698820664,43,carpentry,Morning,25,0.66,2.1,147.24,2024-07-27,0,3.1,25,2012-12-24,2024-07-30,245,5.0,"[1, 2, 3, 5, 6, 8, 9, 10]",9,74603.02,2984.1208,3350.49,1.0,8,0,0,1,18,216,3,12,0.11375207891244873,0,5,31,3.1,3.8751418836586438,2,4,5.94195551719283,15,245,-0.3456877124835829,-0.3792043379599296,Home Cleaning,0,0,1
275,Allen Strode,none,60,allen.strode@yahoo.com,919903359803,37,carpentry,Afternoon,20,0.93,3.0,810.15,2025-01-16,0,9.0,20,2012-12-14,2024-11-15,137,222.0,"[2, 3, 4, 5, 7, 8, 9, 10]",7,69005.02,3450.251,5515.66,1.0,6,0,0,1,1,12,3,48,0.06639522558181205,2,2,12,9.0,1.7369613928131389,5,1,8.708980823529105,7,137,-0.4049819069282563,0.31032792553497546,Beauty,1,1,1
276,Angela Shelby,none,26,angela.shelby@outlook.com,919666027829,22,plumbing,Night,49,0.46,4.4,2658.49,2024-10-12,1,8.8,49,2013-12-03,2024-10-06,177,8.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",5,143480.37,2928.1708163265307,1966.51,1.0,17,0,0,1,11,132,4,39,0.05394330718968604,2,6,50,8.8,2.5485647585704094,6,0,4.2985721054495905,19,177,0.1379900766828932,0.3623493558195342,Beauty,1,0,0
